,weight
GOOGL,0.08819668582220763
AMZN,0.11428959274904298
AAPL,0.15461626212408255
CTXS,0.10612485284672074
FB,0.07862638704958558
GILD,0.0449754832416878
MSFT,0.1613297616928706
NVDA,0.039862894043465866
PAYX,0.13611449683874582
TXN,0.07586358359159034
