0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,0.0,0.0,0.11470288846486681,0.0,0.1275886567495478,0.0,0.0,0.0,0.1408103272668729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051192963131999135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08087706815178938,0.0,0.0,0.07218342709309637,0.0,0.0,0.0,0.0617304783673081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17699384953023778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12265040227921743,0.0,0.0,0.0,0.0,0.0,0.051269938965064404
0.0,0.03543152814228619,0.0,0.0,0.0,0.0,0.09150230528793209,0.09985161239684355,0.04021451728077259,0.0,0.0,0.12100946846058591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03834482266774629,0.0,0.0,0.03357765605171995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058042742910378864,0.0,0.0,0.03883689350395217,0.0,0.0,0.0,0.04708456077460717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022264477065894725,0.12303840910624818,0.0,0.05897466366995863,0.0,0.0,0.014777432043519815,0.0,0.0,0.0,0.0,0.05753791592282778,0.0391841030119427,0.0,0.0,0.018129634462240724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02200311839487996,0.0,0.0,0.0,0.0,0.0,0.02165208059605366,0.0,0.0,0.0,0.018542058249609153
0.0,0.024312856303108372,0.0,0.0,0.0,0.08989083879233613,0.0,0.09536451501349524,0.013768468065583682,0.0,0.0,0.11376305331294925,0.0,0.0,0.0,0.04066106641769527,0.008819037338239652,0.0077716456284971395,0.0,0.017340747024849015,0.0135047817754227,0.016680039140152307,0.0,0.0,0.019292768288021983,0.0,0.0,0.03142485888524855,0.0276387514943657,0.0,0.020171564415376122,0.0,0.02426802094701478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489562525169764,0.010888352438587448,0.0,0.03643614322915477,0.0,0.0,0.0,0.031062278764223912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016567613965313692,0.11818191620555762,0.0,0.036937656791485196,0.0,0.0,0.021862547594253136,0.011532350682457207,0.0,0.0,0.0,0.0,0.03383715272107551,0.0,0.0,0.007812121437479714,0.01155791337901987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03698150839600521,0.0,0.0,0.0,0.0,0.0,0.012713179036054695,0.0,0.0,0.0,0.0
0.0,0.025688159676556487,0.0,0.0,0.0,0.08364370122549657,0.0,0.0973891705484974,0.015958274896344497,0.0,0.0,0.10909720572285361,0.0,0.0,0.0,0.02456813711570208,0.0,0.007032492730208406,0.0,0.016209856552238673,0.016863622797384202,0.0,0.0,0.0,0.0,0.0,0.0,0.027312862466585677,0.017605713957902246,0.0,0.021260943204953853,0.0,0.017620094492579525,0.016672014639290855,0.0030012934994761505,0.0,0.0,0.0,0.008701771247766575,0.0,0.0,0.05791382133300201,0.0,0.0,0.02423059395068323,0.0,0.010058263293032296,0.0,0.03645915363778413,8.673617379884035e-19,0.0,0.007945098530199594,0.009816209971414558,0.0,0.0,0.0,0.007465547953475111,0.0,0.0,0.018977674347274296,0.0,0.0,0.012840055373190157,0.09491099902918407,0.0,0.02905429881675058,0.0,0.0,0.018575919620134336,0.01172993471653493,0.0,0.0,0.0,0.027815364208223958,0.022831625499870008,0.0,0.0,0.009108406218836657,0.01183962683373775,0.013972026735507258,0.0,0.0,0.0,0.0,0.0,0.0,0.01235902260756898,0.0,0.00523435739161263,0.01905399811375333,0.0,0.004077659542629317,0.016422754657608975,0.0,0.0,0.008682272844154891,0.0,0.0,0.0,0.0
0.005529529787196123,0.019544419603251678,0.005725899665341056,0.0,0.0,0.08438368930576966,0.0,0.10180184453920418,0.013892366963137713,0.0,0.0,0.10603019527405742,0.0,0.0,0.006336015183468366,0.019499463788627314,0.007754389593888818,0.00692307047969953,0.007405307650744171,0.011584834859592403,0.015520773956150322,0.007967097055023267,0.0,0.0,0.01387627116871053,0.0,0.008097664987048584,0.025399933052541263,0.012418692227658354,0.0,0.02691481368778352,0.0,0.01455957150414489,0.015670335100263274,0.0,0.0,0.005078556346605725,0.013210680359973562,0.0,0.0,0.0,0.05058549636187269,0.0,0.0,0.019093671802950393,0.0,0.00747641133727234,0.0,0.031061474702790005,0.010581362635616008,0.012183368477290483,0.0,0.0,0.004791695348397201,0.013868855501055311,0.0,0.0,0.005010414891586065,0.0,0.0,0.0,0.008936008467040749,0.008915009278662542,0.098045316633243,0.0,0.02130505337289121,0.0,0.0,0.0199813109868632,0.008677967047227562,0.0,0.0,0.0,0.0,0.022239474292499364,0.018200493649260217,0.0,0.01158924487089534,0.0074163920771851835,0.0,0.0,0.0,0.0,0.0,0.009968790209394365,0.0,0.010924170820389656,0.0,0.004672246760088592,0.018519983042498266,0.0,0.0041587018274882636,0.0,0.0,0.005655482466749503,0.011016186998910733,0.0,0.0,0.0,0.0
0.0,0.017895153424806156,0.003786625898973144,0.0,0.0,0.08630096971862225,0.0,0.09995887780643754,0.018047630140395735,0.0,0.0,0.10772609226834749,0.0,0.0,0.006062544193478288,0.018871810850535423,0.005110185270039521,0.004443676090638128,0.005180487718284923,0.01555682531480281,0.013318938875398837,0.003390979826465252,0.0,0.0,0.006597623599052887,0.0,0.0,0.026003723170929194,0.009641306322107017,0.0,0.02530833269877371,0.0,0.011841192481441639,0.006192618119837959,0.0,0.0,0.005965149681305577,0.009907942511945187,0.0024699638904441363,0.0,0.0,0.050424071059228213,0.0,0.0,0.015042723529661716,0.0,0.006648528991422163,0.0,0.03449218199305619,0.008969721636101045,0.01187304705009327,0.0034611189007225283,0.007203334563863358,0.005716921654604079,0.007707751959600465,0.0,0.0,0.003400895841328487,0.006415847347621184,0.011923204517391301,0.0,0.0,0.008339165643543003,0.09556541392533675,0.0,0.013391563000940479,0.0,0.004673787958838709,0.018016342125282515,0.008547633173151738,0.004963418196441565,0.0,0.006748731195709269,0.011771190079229565,0.023160272923591747,0.021295962609505198,0.0,0.011544543687042119,0.006529266048402449,0.0,0.0,0.006139281118364263,0.0,0.0,0.008830088134661126,0.0,0.01169543500972709,0.0047360148201188584,0.004550575266826928,0.00933351031607585,0.0,0.006001622278026857,0.00818453610875128,0.0,0.007022337262599516,0.009188262135707836,0.0,0.0,0.0,0.006913048064368514
0.0034937937360363953,0.018269435322936425,0.0037727325566579224,0.0,0.0,0.08416104805882645,0.0,0.09556402777499354,0.015471346400451207,0.0,0.0,0.10219465617059612,0.005395061076818424,0.0,0.003962165430722196,0.018450041153052568,0.004432002090882421,0.005291589089189336,0.004072283812868377,0.014232867164233411,0.01373781953942826,0.007152619276912045,0.0,0.0,0.008256984290622727,0.0,0.0,0.02642906821855262,0.007847694434041297,0.0025588110589845605,0.02661535385448068,0.0,0.014523751785108159,0.008193144180778978,0.0,0.0,0.005930418284653595,0.008651357412935785,0.0027457801692026313,0.005614869593553687,0.0,0.04922983135824148,0.0015874716130003235,0.0,0.012731530255148938,0.0,0.007331903109461556,0.0032531323539260735,0.03183222601780061,0.008500592387990807,0.009301517137008131,0.0045280084035354716,0.004241483095697532,0.006039329187816289,0.0034439085312236496,0.0,0.0015516827413774607,0.004235588998172866,0.008542438976316069,0.010315689709290194,0.0028437127597285504,0.00494130992420797,0.005830960903770272,0.10228154957350553,0.0,0.012784705546031803,0.0,0.0027723185445797612,0.01631812340869981,0.011788206926070497,0.003921023620406382,0.004506456963116355,0.0,0.005413784171684706,0.020764289302928514,0.016528094823700476,0.0,0.011269196920936602,0.0076425923682696415,0.002793666533673678,0.0,0.007366520566398372,0.0,0.0,0.010678261682427042,0.0,0.011864642505243552,0.002794014241090263,0.005925300565340697,0.010374271771048446,0.0,0.004360361670352543,0.010130646653485367,0.0,0.00586062179490217,0.008386712057182052,0.0,0.0,0.0,0.006171598387691483
0.0031192740211572747,0.017844506540123272,0.0035664183469350835,0.0012748958085236903,0.0,0.057147395872965315,0.027984714146105073,0.09618403058383546,0.014269595216391182,0.0,0.0,0.10258137130293657,0.004063004180027115,0.002597457183257958,0.0034081126993593903,0.014886127430846004,0.005873185295853253,0.006792451607050684,0.004444441404923454,0.013506792116924151,0.012524042623337879,0.004309637748981121,0.0,0.0,0.008816348338256563,0.0,0.0022618287107276517,0.02721113201568189,0.00205627592142881,0.0033615366862234596,0.024511455462288424,0.0,0.013687817337815064,0.010497342115149614,0.002176805200844059,0.0,0.006193337164410353,0.006540727835540185,0.0024586078161638056,0.0034915893828713182,0.0031756101778972123,0.04808408695955468,0.0023057998660447588,0.003956658566522319,0.012998227597131862,0.0,0.00633986788939529,0.0019224124346616162,0.03199614251231902,0.007701527956583767,0.010373547146331742,0.004729280723702465,0.003738155710018084,0.006575495248704689,0.0033286495486709307,0.0,0.0032397096360968604,0.0021279951178984815,0.007571297762947932,0.01175112695525403,0.0020558810029240983,0.0039060006266588994,0.006157139574037548,0.10387162538042437,0.0,0.01364835931944153,0.0,0.0027053389903387132,0.014967749675072143,0.009533688519614933,0.0,0.0046322045957748565,0.002143228002361057,0.007317208237340755,0.018758369724966802,0.01755632490849974,0.0,0.01092724276464512,0.005643492538357586,0.005087474596182734,0.0,0.005654031851771242,0.0,0.0,0.004365939546184759,0.0038563693431306182,0.01089319361346997,0.002929624983863114,0.00680313102752526,0.012907869234779145,0.0,0.004053964487256019,0.007078060848561723,0.00569938236868182,0.007782389579961595,0.009249737607334399,0.0026242184832560994,0.0,0.0,0.0056329086409124835
0.004223289593193344,0.017140049274028953,0.00403700186546341,0.002449752180534104,0.0,0.05682883928557945,0.02971662035259775,0.09561341453604102,0.013637249655577088,0.0,0.0,0.10201139709425404,0.0035522647963719058,0.0013531141366840095,0.0039229803792632575,0.01475857565731206,0.005129956880998411,0.006659610402759432,0.003961611537615357,0.011347289715398903,0.012871199338678646,0.0038184660642954587,0.0,0.0,0.007943733218121682,0.0016364839445118374,0.002307473861218207,0.027210857994937408,0.0025400310029615033,0.0036973168921540563,0.02322209452397539,0.0,0.011314171558806633,0.010324844176087176,0.0014287247256369352,0.0,0.006826887939071177,0.005057385844680113,0.002388588774441569,0.004070957435513316,0.002747189891381278,0.047324224593446484,0.0018653275558713045,0.003692684877102871,0.012110134009838472,0.0007177056380851246,0.0053844150278519595,0.0017013075194821986,0.03240198037160848,0.007668762774666858,0.010999803899259001,0.005168780260934118,0.005195503944363265,0.006508101677741255,0.0024812706996451615,0.0,0.0029457072283723983,0.0023678869188786785,0.009071789794159584,0.01052512240565676,0.002119170171822457,0.004217714721378415,0.005328324187597119,0.10135633791827313,0.00038960933196812905,0.013928664467731012,0.0012299750894893856,0.0031232764692158826,0.0162717626170403,0.009575894906429974,0.002315322127919031,0.003673220065596083,0.004094830547055524,0.006412502803618709,0.020380919777461932,0.015870716403380388,2.1399497670496464e-05,0.011139025018644885,0.005595144578199223,0.004575320674339601,0.0,0.0060428727593087785,0.0,0.0,0.0050107010894238566,0.005114689961282712,0.01032248050456102,0.002147177594283087,0.006511160045486919,0.012617228829224657,0.0004628702375675958,0.0038332466102448687,0.00618102387764007,0.006634149358019987,0.008832352955116444,0.009131019480840387,0.0025557974522526787,0.0,0.003661903553117676,0.005442260589688819
0.004223289593193601,0.017140049274028592,0.004037001865463474,0.002449752180533879,0.0,0.056828839285580114,0.02971662035259728,0.09561341453604132,0.013637249655576987,0.0,0.0,0.10201139709425447,0.0035522647963718455,0.0013531141366840789,0.003922980379263394,0.014758575657311562,0.005129956880998438,0.006659610402759496,0.00396161153761563,0.011347289715398553,0.01287119933867833,0.0038184660642948264,0.0,0.0,0.007943733218122044,0.0016364839445117416,0.0023074738612184407,0.02721085799493731,0.0025400310029613125,0.003697316892154265,0.023222094523975105,0.0,0.011314171558806131,0.010324844176087348,0.0014287247256370547,0.0,0.00682688793907126,0.005057385844679981,0.002388588774441238,0.004070957435512696,0.0027471898913813486,0.04732422459344609,0.001865327555871239,0.0036926848771025597,0.01211013400983885,0.0007177056380852416,0.005384415027851863,0.0017013075194819553,0.03240198037160864,0.0076687627746669235,0.010999803899259138,0.005168780260933936,0.005195503944363199,0.006508101677741072,0.0024812706996453697,0.0,0.002945707228372506,0.0023678869188787184,0.009071789794159112,0.010525122405656668,0.0021191701718223798,0.0042177147213788005,0.005328324187597104,0.10135633791827375,0.0003896093319680812,0.01392866446773059,0.001229975089489454,0.0031232764692160544,0.01627176261704027,0.009575894906430082,0.0023153221279187306,0.0036732200655963097,0.004094830547056139,0.006412502803618815,0.020380919777461946,0.01587071640338055,2.139949767065685e-05,0.011139025018645042,0.005595144578199133,0.00457532067433901,0.0,0.0060428727593089225,0.0,0.0,0.005010701089423926,0.005114689961282784,0.010322480504560914,0.0021471775942833175,0.006511160045486857,0.012617228829224409,0.00046287023756777236,0.00383324661024497,0.006181023877639551,0.006634149358020259,0.008832352955116422,0.009131019480840505,0.002555797452253007,0.0,0.003661903553118503,0.005442260589688796
